ISIN,Fund Reporting Period End Date,Currency,Excess of reporting income over distribution
LU1445718197,31/08/2024,EUR,0.32940
LU0368266499,31/08/2024,EUR,0.59960
LU1445719088,31/08/2024,EUR,0.47320
LU0827877803,31/08/2024,EUR,0.06810
LU1445719328,31/08/2024,EUR,0.44920
LU0448386994,31/08/2024,EUR,0.09670
LU0448387455,31/08/2024,EUR,0.08090
LU0448387703,31/08/2024,EUR,0.08310
LU0827878017,31/08/2024,EUR,0.00000
LU0827891978,31/08/2024,EUR,0.10500
LU0827878108,31/08/2024,EUR,0.09400
LU0903533064,31/08/2024,EUR,0.07690
LU0555993434,31/08/2024,EUR,0.04950
LU0986743572,31/08/2024,EUR,0.08090
LU0204061948,31/08/2024,EUR,0.04170
LU0252966485,31/08/2024,EUR,0.51790
LU0906886691,31/08/2024,EUR,0.24190
LU1185942403,31/08/2024,EUR,0.12000
LU0827878447,31/08/2024,EUR,0.00000
LU0368230206,31/08/2024,EUR,0.64480
LU1706558266,31/08/2024,EUR,0.17720
LU2091194634,31/08/2024,EUR,0.52960
LU0619515397,31/08/2024,EUR,0.00000
LU0579997130,31/08/2024,EUR,0.79880
LU1984140779,31/08/2024,EUR,0.79880
LU1185942585,31/08/2024,EUR,0.43210
LU0875160912,31/08/2024,EUR,0.00000
LU2091194550,31/08/2024,EUR,0.00000
LU0871639463,31/08/2024,EUR,0.00000
LU0949170855,31/08/2024,EUR,0.00000
LU1200839964,31/08/2024,EUR,0.00000
LU1222728690,31/08/2024,EUR,0.45500
LU2091194477,31/08/2024,EUR,0.45500
LU0883524240,31/08/2024,EUR,0.00000
LU2091194394,31/08/2024,EUR,0.00000
LU2319962903,31/08/2024,EUR,0.34550
LU2319963208,31/08/2024,EUR,0.34550
LU2319963034,31/08/2024,EUR,0.00000
LU2319963117,31/08/2024,EUR,0.00000
LU1015435362,31/08/2024,EUR,0.00100
LU2864352385,31/08/2024,EUR,0.00520
LU0229084990,31/08/2024,EUR,0.00000
LU0969580306,31/08/2024,EUR,0.00000
LU0368266812,31/08/2024,EUR,0.04350
LU0204061864,31/08/2024,EUR,0.00000
LU0252966055,31/08/2024,EUR,1.11830
LU0827879098,31/08/2024,EUR,0.14660
LU0368230461,31/08/2024,EUR,1.90040
LU0411709727,31/08/2024,EUR,1.11830
LU1258858023,31/08/2024,EUR,0.00000
LU0252965834,31/08/2024,EUR,0.36510
LU0204062672,31/08/2024,EUR,0.01450
LU0827879338,31/08/2024,EUR,2.79250
LU0827879502,31/08/2024,EUR,0.02910
LU1861217088,31/08/2024,USD,0.00000
LU2360107671,31/08/2024,USD,0.00000
LU2357541775,31/08/2024,USD,0.00000
LU1861217161,31/08/2024,USD,0.03800
LU1861217914,31/08/2024,USD,0.03970
LU2360107598,31/08/2024,USD,0.00200
LU1861217591,31/08/2024,USD,0.07510
LU0278466700,31/08/2024,USD,0.43900
LU1181257202,31/08/2024,USD,0.34570
LU0278469043,31/08/2024,USD,0.54510
LU0278456651,31/08/2024,USD,0.38120
LU0278463947,31/08/2024,USD,0.48920
LU1294567364,31/08/2024,USD,0.00000
LU1270847186,31/08/2024,USD,0.00000
LU0737136415,31/08/2024,USD,0.00670
LU0986736956,31/08/2024,USD,0.45850
LU1083819141,31/08/2024,USD,0.00000
LU1877503935,31/08/2024,USD,0.00350
LU1129992308,31/08/2024,USD,0.00330
LU1992160157,31/08/2024,USD,0.38640
LU1992159902,31/08/2024,USD,0.39540
LU1992159654,31/08/2024,USD,0.38070
LU1992161049,31/08/2024,USD,0.00000
LU1992159068,31/08/2024,USD,0.00000
LU0999670564,31/08/2024,USD,0.55120
LU2360107325,31/08/2024,USD,0.00000
LU1861214903,31/08/2024,USD,0.05040
LU1861215629,31/08/2024,USD,0.05120
LU2360107242,31/08/2024,USD,0.00000
LU1861215207,31/08/2024,USD,0.10000
LU0072462426,31/08/2024,USD,0.89080
LU0329592538,31/08/2024,USD,1.62590
LU0827880344,31/08/2024,USD,0.95310
LU1852330908,31/08/2024,USD,0.04830
LU1222731728,31/08/2024,USD,0.44250
LU1814255474,31/08/2024,USD,0.00000
LU1403442228,31/08/2024,USD,0.00000
LU0414062165,31/08/2024,USD,0.00000
LU0557294096,31/08/2024,USD,0.00000
LU0827881235,31/08/2024,USD,0.00000
LU0827881748,31/08/2024,USD,0.00000
LU0827881318,31/08/2024,USD,0.00000
LU2533723461,31/08/2024,USD,0.23840
LU2471417829,31/08/2024,USD,0.00000
LU0462857607,31/08/2024,USD,0.41060
LU0118259661,31/08/2024,USD,0.00000
LU0171284770,31/08/2024,USD,0.00000
LU1919856135,31/08/2024,USD,0.16200
LU0368267034,31/08/2024,USD,1.27050
LU0372548783,31/08/2024,USD,1.67360
LU1072327023,31/08/2024,USD,0.00000
LU2369862847,31/08/2024,USD,0.66960
LU0827882126,31/08/2024,USD,0.00000
LU2697545676,31/08/2024,USD,0.07800
LU2741325588,31/08/2024,USD,0.12600
LU2790878016,31/08/2024,USD,0.14200
LU2741325661,31/08/2024,USD,0.14200
LU2741325745,31/08/2024,USD,0.18290
LU2748853863,31/08/2024,USD,0.15000
LU1153585291,31/08/2024,USD,0.00000
LU1153585374,31/08/2024,USD,0.00000
LU1133085917,31/08/2024,USD,0.00000
LU1791173633,31/08/2024,USD,0.00000
LU1877504073,31/08/2024,USD,0.04940
LU2720917066,31/08/2024,USD,0.00000
LU0250163515,31/08/2024,USD,0.00000
LU0827882712,31/08/2024,USD,0.00000
LU2386952878,31/08/2024,USD,0.00250
LU0236176334,31/08/2024,JPY,0.24820
LU0827883363,31/08/2024,JPY,0.09500
LU0497860428,31/08/2024,JPY,61.41070
LU0204063480,31/08/2024,JPY,0.00000
LU0827883017,31/08/2024,JPY,0.93270
LU0171289738,31/08/2024,USD,2.04030
LU0204063647,31/08/2024,USD,0.00190
LU0827883876,31/08/2024,USD,2.92200
LU0827884411,31/08/2024,USD,1.90610
LU0827884098,31/08/2024,USD,0.00110
LU0462858670,31/08/2024,USD,0.00000
LU2123743770,31/08/2024,USD,0.16750
LU2123743853,31/08/2024,USD,0.16750
LU2123743937,31/08/2024,USD,0.16750
LU0612318385,31/08/2024,USD,0.15710
LU1808491572,31/08/2024,USD,0.00000
LU0612325679,31/08/2024,USD,0.21060
LU1864666323,31/08/2024,USD,0.29450
LU2527846088,31/08/2024,USD,0.22390
LU2605897094,31/08/2024,USD,0.22390
LU2605896872,31/08/2024,USD,0.24600
LU2527845866,31/08/2024,USD,0.22390
LU2605897177,31/08/2024,USD,0.00000
LU2605896955,31/08/2024,USD,0.00000
LU2527846161,31/08/2024,USD,0.00000
LU2527845940,31/08/2024,USD,0.00000
LU2310089771,31/08/2024,USD,0.00000
LU1861216510,31/08/2024,USD,0.00000
LU2310089698,31/08/2024,USD,0.00000
LU1861215975,31/08/2024,USD,0.00000
LU2360107168,31/08/2024,USD,0.00000
LU1861216197,31/08/2024,USD,0.00000
LU1861216601,31/08/2024,USD,0.00000
LU2237457416,31/08/2024,USD,0.00000
LU1861216866,31/08/2024,USD,0.00000
LU1861216270,31/08/2024,USD,0.00000
LU2168066202,31/08/2024,USD,0.00000
LU1917165075,31/08/2024,USD,0.00000
LU1917165158,31/08/2024,USD,0.00000
LU2344713412,31/08/2024,USD,0.00000
LU2360107085,31/08/2024,USD,0.00000
LU2310089938,31/08/2024,USD,0.00000
LU2278361055,31/08/2024,USD,0.00000
LU2310089854,31/08/2024,USD,0.00000
LU2278360750,31/08/2024,USD,0.00000
LU2344713172,31/08/2024,USD,0.00000
LU2344713339,31/08/2024,USD,0.00000
LU2344713503,31/08/2024,USD,0.00000
LU2344713099,31/08/2024,USD,0.00000
LU2344713255,31/08/2024,USD,0.00000
LU1861216437,31/08/2024,USD,0.00360
LU2310090191,31/08/2024,USD,0.00000
LU0475494422,31/08/2024,USD,0.00000
LU2360106947,31/08/2024,USD,0.00140
LU0827887943,31/08/2024,USD,0.07750
LU0827888248,31/08/2024,USD,0.00000
LU2360106863,31/08/2024,USD,0.00000
LU2197934990,31/08/2024,USD,0.45510
LU2197934644,31/08/2024,USD,0.45550
LU2342521510,31/08/2024,USD,0.60000
LU1817795518,31/08/2024,USD,0.60000
LU2038736208,31/08/2024,USD,0.83280
LU2725777499,31/08/2024,USD,0.77940
LU2337650407,31/08/2024,USD,0.00000
LU2337650316,31/08/2024,USD,0.00000
LU2290526248,31/08/2024,USD,0.49260
LU1817794974,31/08/2024,USD,0.55130
LU2337650662,31/08/2024,USD,0.00000
LU1864665515,31/08/2024,USD,0.58740
LU1817796086,31/08/2024,USD,0.71320
LU1864664203,31/08/2024,USD,0.74030
LU1817794388,31/08/2024,USD,0.67890
LU1862385918,31/08/2024,USD,0.71490
LU2298321824,31/08/2024,USD,0.00000
LU0124384867,31/08/2024,USD,0.00000
LU0204063720,31/08/2024,USD,0.00000
LU0724618433,31/08/2024,USD,0.00000
LU0252964944,31/08/2024,USD,0.03630
LU0252969661,31/08/2024,USD,0.03630
LU0435534705,31/08/2024,USD,0.01260
LU0827885574,31/08/2024,USD,0.01220
LU0368234703,31/08/2024,USD,0.09250
LU0534476519,31/08/2024,USD,0.09250
LU2360107754,31/08/2024,USD,0.01230
LU2098887420,31/08/2024,EUR,0.25950
LU2098887693,31/08/2024,EUR,0.32010
LU2352260140,31/08/2024,EUR,0.28570
LU2098887776,31/08/2024,EUR,0.31300
LU2352260223,31/08/2024,EUR,0.29820
LU2098887859,31/08/2024,EUR,0.37040
LU2098888071,31/08/2024,EUR,0.38220
LU2133217062,31/08/2024,EUR,0.46780
LU2488121257,31/08/2024,USD,0.10330
LU2488121687,31/08/2024,USD,0.17060
LU1978683339,31/08/2024,USD,0.00000
LU1978682950,31/08/2024,USD,0.00000
LU1978683099,31/08/2024,USD,0.00000
LU1978683255,31/08/2024,USD,0.00000
LU1978682877,31/08/2024,USD,0.00000
LU1978683412,31/08/2024,USD,0.00000
LU1978683172,31/08/2024,USD,0.00000
LU1978683685,31/08/2024,USD,0.21760
LU1842103803,31/08/2024,USD,0.71670
LU2346227908,31/08/2024,USD,0.21870
LU2346228039,31/08/2024,USD,0.30890
LU2346228112,31/08/2024,USD,0.25200
LU0184696937,31/08/2024,USD,2.37710
LU0808759830,31/08/2024,USD,0.43580
LU0297941972,31/08/2024,USD,2.87160
LU0871639547,31/08/2024,USD,0.50020
LU1087925589,31/08/2024,USD,0.39230
LU0757589873,31/08/2024,USD,0.63380
LU0376446257,31/08/2024,CHF,0.00000
LU0376447149,31/08/2024,CHF,0.38150
LU1276852404,31/08/2024,CHF,0.01120
LU1580142542,31/08/2024,USD,0.07570
LU1580142625,31/08/2024,USD,0.16480
LU2028885262,31/08/2024,USD,0.16480
LU1580142898,31/08/2024,USD,0.19260
LU1992160405,31/08/2024,USD,0.18870
LU2604840871,31/08/2024,USD,0.13880
LU0278718100,31/08/2024,USD,0.09280
LU2315843826,31/08/2024,USD,0.15950
LU2448342480,31/08/2024,USD,0.00000
LU2448342308,31/08/2024,USD,0.00000
LU2315843669,31/08/2024,USD,0.00000
LU0278719090,31/08/2024,USD,0.00000
LU1116319994,31/08/2024,USD,0.00000
LU2381873111,31/08/2024,USD,0.00000
LU0368268602,31/08/2024,USD,0.57370
LU0827880930,31/08/2024,USD,0.39800
LU2315844048,31/08/2024,USD,0.24230
LU2448342647,31/08/2024,USD,0.00000
LU2448342563,31/08/2024,USD,0.00000
LU0265552215,31/08/2024,USD,0.00000
LU2325744022,31/08/2024,USD,0.00000
LU2381873202,31/08/2024,USD,0.00000
LU2448342217,31/08/2024,USD,0.00000
LU2319964271,31/08/2024,USD,0.00000
LU2319964198,31/08/2024,USD,0.00000
LU1379101360,31/08/2024,USD,0.00000
LU2798994583,31/08/2024,USD,0.04200
LU0011847091,31/08/2024,GBP,1.43010
LU0204064025,31/08/2024,GBP,0.00000
LU0329592967,31/08/2024,GBP,2.73980
LU0827886036,31/08/2024,GBP,0.00000
LU1495983246,31/08/2024,GBP,0.32940
LU2211194795,31/08/2024,GBP,0.00000
LU0204064967,31/08/2024,USD,0.00280
LU0827886200,31/08/2024,USD,1.69310
LU0827886549,31/08/2024,USD,0.00460
LU0368249990,31/08/2024,USD,2.04680
LU1294567448,31/08/2024,USD,0.48760
LU0706698544,31/08/2024,USD,0.00000
LU1919856218,31/08/2024,USD,0.13660
LU0552552704,31/08/2024,USD,2.65520
LU0532707519,31/08/2024,USD,15.79950
LU0592702061,31/08/2024,USD,0.00000
LU0681219902,31/08/2024,USD,0.00000
LU0822668108,31/08/2024,USD,1.11210
LU2344713685,31/08/2024,USD,0.69270
LU2242188931,31/08/2024,USD,0.87960
LU1111085798,31/08/2024,USD,0.79990
LU0764821012,31/08/2024,USD,0.00000
LU1111085442,31/08/2024,USD,0.00000
LU2319962572,31/08/2024,USD,0.68760
LU2319962739,31/08/2024,USD,0.66550
LU2319962812,31/08/2024,USD,0.00000
LU2319962655,31/08/2024,USD,0.00000
LU2810381256,31/08/2024,USD,0.23920
LU2810381173,31/08/2024,USD,0.00000
LU0329591720,31/08/2024,USD,11.57890
LU0592702228,31/08/2024,USD,0.00000
LU0204065857,31/08/2024,USD,0.00000
LU0827887430,31/08/2024,USD,0.00000
LU2641782318,31/08/2024,USD,0.13110
LU0154237142,31/08/2024,USD,0.73920
LU2714841868,31/08/2024,USD,0.24950
LU2011139206,31/08/2024,USD,0.33970
LU2677621554,31/08/2024,USD,0.36120
LU2677621471,31/08/2024,USD,0.00000
LU2714841512,31/08/2024,USD,0.28420
LU2714841439,31/08/2024,USD,0.27000
LU2714841603,31/08/2024,USD,0.09790
LU2714841785,31/08/2024,USD,0.13380
LU2714841355,31/08/2024,USD,0.09000
LU0097036916,31/08/2024,USD,0.00000
LU0341380367,31/08/2024,USD,0.00000
LU0204068364,31/08/2024,USD,0.00060
LU0630472362,31/08/2024,USD,0.00050
LU2629201513,31/08/2024,USD,0.00000
LU0106831901,31/08/2024,USD,0.41110
LU0171304719,31/08/2024,USD,0.41110
LU0329593262,31/08/2024,USD,0.82480
LU0827889055,31/08/2024,USD,0.82480
LU0055631609,31/08/2024,USD,0.00000
LU0408222320,31/08/2024,USD,0.00000
LU0252968424,31/08/2024,USD,0.15930
LU0326423067,31/08/2024,USD,0.02430
LU0827889212,31/08/2024,USD,0.11370
LU0827889139,31/08/2024,USD,0.00090
LU0368252358,31/08/2024,USD,0.26390
LU1822774284,31/08/2024,USD,0.00000
LU0329593007,31/08/2024,USD,0.17390
LU1728553774,31/08/2024,USD,0.00000
LU2112292763,31/08/2024,USD,0.00010
LU0122380701,31/08/2024,USD,0.00000
LU0827889485,31/08/2024,USD,0.17390
LU1960219225,31/08/2024,USD,0.07250
LU2297183803,31/08/2024,USD,0.00000
LU0204068877,31/08/2024,USD,0.00140
LU0252968341,31/08/2024,USD,1.06000
LU0326425278,31/08/2024,USD,0.08180
LU0827890145,31/08/2024,USD,0.62310
LU0827889725,31/08/2024,USD,0.00000
LU0368236583,31/08/2024,USD,1.24560
LU2527846245,31/08/2024,USD,1.24560
LU0368260294,31/08/2024,USD,1.24560
LU2527846328,31/08/2024,USD,0.00010
LU0171310443,31/08/2024,USD,0.00000
LU0171311680,31/08/2024,USD,0.00000
LU1822773716,31/08/2024,USD,0.00000
LU0056508442,31/08/2024,USD,0.00000
LU2360106780,31/08/2024,USD,0.00000
LU0376438312,31/08/2024,USD,0.00000
LU0724618946,31/08/2024,USD,0.00000
LU2168656184,31/08/2024,USD,0.00000
LU0827890491,31/08/2024,USD,0.00000
LU2134542260,31/08/2024,USD,0.00000
LU1722863211,31/08/2024,USD,0.00000
LU2168066038,31/08/2024,USD,0.00000
LU2360108307,31/08/2024,USD,0.00000
LU2267099328,31/08/2024,USD,0.00000
LU2315843743,31/08/2024,USD,0.00000
LU2315843586,31/08/2024,USD,0.00000
